"Product ID";"Combination ID";"Indeks produktu";"Nr ref. kombinacji";"Nazwa produktu";"Nazwa kombinacji";Dostawca;Wyświetlany;"Fizyczny stan magazynu";"Zarezerwowana ilość";"Dostępna ilość";"Niski poziom produktów w magazynie";"Wyślij do mnie wiadomość e-mail, gdy ilość jest niższa lub równa temu poziomowi"
878;0;ef6aac59-a5f8-4de7-b303-116e56a588fd;N/A;"Jordan Sport";N/A;N/A;1;5;0;5;0;0
879;0;1dbbf3c5-fe02-4ba8-80f0-de2a5ad5f2a7;N/A;"Nike Mercurial Vapor 15 Club";N/A;N/A;1;9;0;9;0;0
880;0;1dbe563f-1fe6-4200-a50e-39b90fc2b86a;N/A;"Nike Pegasus 40 Premium";N/A;N/A;1;6;0;6;0;0
881;0;1dcca248-a93d-4164-a819-46e22c60e2cf;N/A;"Nike Forward";N/A;N/A;1;10;0;10;0;0
882;0;1ddbb2d2-b18d-4c89-94fd-fa6b3125ca56;N/A;"Nike Dri-FIT Victory";N/A;N/A;1;5;0;5;0;0
883;0;1df20d4a-a549-4e53-9bbb-6766472a5975;N/A;"Nike Dri-FIT Academy";N/A;N/A;1;10;0;10;0;0
884;0;46359f41-cddf-30bf-8c24-e4eb93806ad3;N/A;"Nike Elite Christmas";N/A;N/A;1;9;0;9;0;0
885;0;1dfb6da2-6bba-3878-88fa-0408425ccf91;N/A;"NikeCourt Multiplier Cushioned";N/A;N/A;1;9;0;9;0;0
886;0;7c042b56-85b8-4d59-8fc6-5f307874529d;N/A;"Jordan 23 Engineered";N/A;N/A;1;8;0;8;0;0
887;0;a3aa90bc-368e-4f4b-b389-1c9516b214ef;N/A;"Nike Cortez Unlocked By You";N/A;N/A;1;4;0;4;0;0
888;0;1e2abd95-c2ec-4873-aeda-a7fbd859c0d4;N/A;"Brooklyn Nets Courtside";N/A;N/A;1;8;0;8;0;0
889;0;a65ec100-4668-4a15-8613-7e0dc762d612;N/A;"Nike Sportswear Windrunner";N/A;N/A;1;3;0;3;0;0
890;0;e90d9be6-3e98-460b-99a0-3d8f5a2646b8;N/A;"Jordan Flight Heritage";N/A;N/A;1;5;0;5;0;0
891;0;1e641e98-5ad9-44da-b050-68ed97ed5689;N/A;"Giannis Standard Issue";N/A;N/A;1;3;0;3;0;0
892;0;1e6d871b-e07b-4fdf-a8c6-5610513e7bd3;N/A;"Nike Air Penny 2 x Stüssy";N/A;N/A;1;6;0;6;0;0
893;0;1e774295-f894-4363-8134-e50fc0602b6a;N/A;"Nike Tiempo Legend 10 Club";N/A;N/A;1;1;0;1;0;0
894;0;82d89509-db52-4ecb-a232-b5eb7c054608;N/A;"Nike Dri-FIT ADV AeroSwift";N/A;N/A;1;6;0;6;0;0
895;0;662ffaed-3b2d-4506-a963-e8d81b716970;N/A;"Nike TechKnit";N/A;N/A;1;0;0;0;0;1
896;0;95974564-51c0-4e64-a7fb-b07d9f4eab47;N/A;"Jordan Essentials";N/A;N/A;1;6;0;6;0;0
897;0;bae648de-5c27-4f89-8ce2-e63f3189bfaa;N/A;"Nike Vomero 17";N/A;N/A;1;9;0;9;0;0
898;0;1f1fa6ab-7ab2-4346-bd73-c2fd73c14855;N/A;"NFL Pittsburgh Steelers (Ben Roethlisberger)";N/A;N/A;1;10;0;10;0;0
899;0;22e412e9-e4bb-4ed6-8240-71e3432f3528;N/A;"Air Jordan Wordmark";N/A;N/A;1;1;0;1;0;0
900;0;1f6639a0-c760-4e64-bba6-85eda71dedd7;N/A;"Nike ACG „Oregon Series” Reissue";N/A;N/A;1;6;0;6;0;0
901;0;1f9aaf2f-d5be-4d61-bead-655eeaab65ca;N/A;"Nike Challenger";N/A;N/A;1;6;0;6;0;0
902;0;1fa9d97b-17e5-4874-9cca-ab0dc9502ca9;N/A;"Philadelphia 76ers City Edition";N/A;N/A;1;7;0;7;0;0
903;0;1fb39828-6c56-4ec4-87a2-0a7822ffa34b;N/A;"Atlético Madryt Stadium 2023/24 (wersja domowa)";N/A;N/A;1;10;0;10;0;0
904;0;1fb41b8d-fbe1-43d0-b74e-ddf14c1e825b;N/A;"Nike Essential (NFL Green bay Packers)";N/A;N/A;1;7;0;7;0;0
905;0;344e2f23-7ae0-3622-8e1d-37a1d6803635;N/A;"Nike Academy Team";N/A;N/A;1;5;0;5;0;0
906;0;1fd13d9f-29b7-42c7-8096-cd50019a8265;N/A;"Nike Windrunner PrimaLoft®";N/A;N/A;1;9;0;9;0;0
907;0;1fffb389-d18b-410a-95b6-af2bdbd55635;N/A;"Air Jordan 1 Low G";N/A;N/A;1;3;0;3;0;0
908;0;1fffecf7-ad99-381f-b0df-fb782cbe6d67;N/A;"Nike Academy Team";N/A;N/A;1;7;0;7;0;0
909;0;200e96e3-435b-48ef-a602-c3f9492d888c;N/A;"Nike Club Fleece";N/A;N/A;1;3;0;3;0;0
910;0;201660b4-4c89-42ec-add0-a36f6fc6c327;N/A;"Nike Standard Issue";N/A;N/A;1;0;0;0;0;1
911;0;2018d1dd-4039-33e7-a099-21340c7c30d3;N/A;"Nike Charge";N/A;N/A;1;2;0;2;0;0
912;0;9a5c1e05-79e5-4c1e-afd8-03fd70b16b63;N/A;"Nike Mercurial Superfly 9 Pro";N/A;N/A;1;4;0;4;0;0
913;0;202c4ce7-4244-42c7-a64b-a6c53c2052cf;N/A;"Nike Everyday Plus Cushioned";N/A;N/A;1;9;0;9;0;0
914;0;202c9e50-0d82-428e-86ba-ee713fd32a3b;N/A;"Nike Impact 4";N/A;N/A;1;6;0;6;0;0
915;0;202f8cb6-7751-48e8-9f9f-9cae7640aa1c;N/A;"Nike Air";N/A;N/A;1;8;0;8;0;0
916;0;205514a6-736a-4a7b-8e67-3b84fceb97e7;N/A;"Chelsea F.C. Windrunner";N/A;N/A;1;7;0;7;0;0
917;0;bf7215e6-ff9a-365d-b19a-e8554f543ed8;N/A;"Nike Everyday Crew";N/A;N/A;1;9;0;9;0;0
918;0;fcc3b03b-c2b3-4f3e-93f2-1a8d19e8b46b;N/A;"Nike Dri-FIT Academy";N/A;N/A;1;3;0;3;0;0
919;0;2064e010-15df-454c-9b43-9055a146a65c;N/A;"Nike Phantom GX Elite";N/A;N/A;1;8;0;8;0;0
920;0;20676293-01d5-48b6-b2f0-f594a3aec6c1;N/A;"LA Clippers Club Fleece City Edition";N/A;N/A;1;8;0;8;0;0
921;0;206bc12f-7fb8-4383-8b47-ae030ab23702;N/A;"Jordan Brand";N/A;N/A;1;5;0;5;0;0
922;0;8c1d8cd3-04e1-3964-a062-8e469c93bcc6;N/A;"Nike Sportswear JDI";N/A;N/A;1;8;0;8;0;0
923;0;2084ebdc-0107-4288-b592-bc7cf8403340;N/A;"Nike Sportswear";N/A;N/A;1;8;0;8;0;0
924;0;20932249-631a-44f0-ad5e-7a874ad0d13c;N/A;"Golden State Warriors Starting 5";N/A;N/A;1;0;0;0;0;1
925;0;20ace5f8-0ebe-43c1-91e7-9909b256da42;N/A;"Nike Apex";N/A;N/A;1;2;0;2;0;0
926;0;20b75569-66e0-4dbe-83dd-7d2c04dccd1f;N/A;"Chicago Bulls Association Edition 2022/23";N/A;N/A;1;1;0;1;0;0
927;0;9c7b84b0-cb58-3465-989c-2296fff0314b;N/A;"Nike Standard Issue";N/A;N/A;1;4;0;4;0;0
928;0;31804176-7650-4fbf-9f90-dc30d532a6e5;N/A;"NikeCourt Advantage";N/A;N/A;1;6;0;6;0;0
929;0;e33a8a7d-62d5-45ed-85f4-dafe2eb13659;N/A;"Nike Everyday Plus";N/A;N/A;1;2;0;2;0;0
930;0;20e39a4e-9069-49c4-af77-6bc9e40847ea;N/A;"Nike ACG Therma-FIT „Wolf Tree”";N/A;N/A;1;5;0;5;0;0
931;0;2107327c-739d-32c1-87ff-973bdfa58542;N/A;NikeCourt;N/A;N/A;1;6;0;6;0;0
932;0;2108fb6a-6cc5-4596-b563-3a43c61e604c;N/A;"Nike Streetgato";N/A;N/A;1;0;0;0;0;1
933;0;2115fb50-fc5c-4b76-b5e9-a154bbc237af;N/A;"Jordan Essentials";N/A;N/A;1;10;0;10;0;0
934;0;212d978b-b1c7-4543-a2ca-2e3ddb908d4c;N/A;"Nike Challenger";N/A;N/A;1;9;0;9;0;0
935;0;213010df-4014-48ed-84eb-e6eefe5c0f29;N/A;NOCTA;N/A;N/A;1;10;0;10;0;0
936;0;213978b1-3a4f-44fa-8983-bb1a8aad7872;N/A;"Atlético Madryt Academy Pro";N/A;N/A;1;5;0;5;0;0
937;0;7ec0e0c1-58b1-4290-a8dc-04c45617611f;N/A;Nike;N/A;N/A;1;3;0;3;0;0
938;0;215aaf0e-1030-48fd-b6d3-fa8e93bbd771;N/A;"Polska 2022/23 (wersja domowa)";N/A;N/A;1;10;0;10;0;0
939;0;21631b02-08aa-4996-b678-a5c57ec258f5;N/A;"Nike ACG „Wolf Lichen”";N/A;N/A;1;4;0;4;0;0
940;0;2169b43b-ef96-492c-856a-e6ea58fa58c1;N/A;"Nike Club Fleece";N/A;N/A;1;0;0;0;0;1
941;0;21757deb-cc02-462f-9748-6cc1cfb9d613;N/A;"Nike Academy";N/A;N/A;1;7;0;7;0;0
942;0;fd28c433-669f-4ab2-9741-51bd3d0796c3;N/A;"Nike Air";N/A;N/A;1;3;0;3;0;0
943;0;219502a6-5a94-47cc-b2ff-f0cbf9de23a7;N/A;"Jordan Essentials";N/A;N/A;1;4;0;4;0;0
944;0;21a6e0e3-2401-46f4-ada1-36881662a636;N/A;"Plecak Jordan Velocity";N/A;N/A;1;4;0;4;0;0
945;0;5ea5a502-9c75-4354-b605-b8e02a826405;N/A;"Nike Dri-FIT Fast";N/A;N/A;1;5;0;5;0;0
946;0;f7888b42-76bb-4160-a6fc-ff269ec37a83;N/A;"Nike Sportswear Club";N/A;N/A;1;7;0;7;0;0
947;0;21d035c2-8b4d-4988-9bba-285ead16b2d4;N/A;"Brooklyn Nets Statement Edition";N/A;N/A;1;3;0;3;0;0
948;0;21e7ae43-6d29-45fa-968b-620473fc0337;N/A;"Dallas Mavericks City Edition 2023/24";N/A;N/A;1;3;0;3;0;0
949;0;21e8ae87-f0c2-437a-a33f-8f7eab9b3f3a;N/A;"Los Angeles Clippers Statement Edition";N/A;N/A;1;5;0;5;0;0
950;0;e7a65320-ec32-479a-a199-ac10f84ad679;N/A;"Nike Multiplier";N/A;N/A;1;3;0;3;0;0
951;0;21fc83f4-b4b4-3e7c-8fbf-c5c09eaabb8b;N/A;"Nike Premier";N/A;N/A;1;10;0;10;0;0
952;0;a7449dce-7907-44f3-8282-fe2cadff3bb7;N/A;"Jordan Essentials Holiday";N/A;N/A;1;4;0;4;0;0
953;0;22090efe-6f7a-4772-9e58-a49975fa7eb0;N/A;"Nike Premier";N/A;N/A;1;9;0;9;0;0
954;0;220cd2fc-4706-4cf0-a7c5-9d244dab2cbf;N/A;"Jordan Essentials";N/A;N/A;1;0;0;0;0;1
955;0;220fa090-5ed4-4c29-a14e-35dd50decc5d;N/A;"Nike Academy";N/A;N/A;1;3;0;3;0;0
956;0;22202877-66d6-4d06-9f0b-f6bfbb321c96;N/A;"Nike Sportswear Premium Essentials";N/A;N/A;1;8;0;8;0;0
957;0;222c7356-764f-4e59-bd63-8bcdf1b13bdf;N/A;"Indiana Pacers Icon Edition 2022/23";N/A;N/A;1;6;0;6;0;0
958;0;223466ee-1dbd-49cb-9a80-6543c0f052d8;N/A;"Los Angeles Lakers Courtside Statement Edition";N/A;N/A;1;0;0;0;0;1
959;0;454ec236-40d4-4d74-84d1-41fea3ffad48;N/A;"Jordan Brand";N/A;N/A;1;4;0;4;0;0
960;0;223a1a0b-3e47-44f6-ac4b-b553f962b47f;N/A;"Nike Dri-FIT";N/A;N/A;1;0;0;0;0;1
961;0;224278c7-ff64-4d7e-a90d-f127be8eac3d;N/A;"Nike Sportswear Tech Pack";N/A;N/A;1;9;0;9;0;0
962;0;2257da55-c05c-4356-b7f5-65fe94d0875a;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;6;0;6;0;0
963;0;35d8677f-c308-4282-943d-36962c63ea18;N/A;"Nike Winflo 10";N/A;N/A;1;10;0;10;0;0
964;0;fbb57e10-45db-4b5b-be12-1a7a8acc086b;N/A;"Nike Winflo 9 Shield";N/A;N/A;1;7;0;7;0;0
965;0;a158f5e3-cafe-4684-b4f7-59102f51b457;N/A;"Los Angeles Lakers";N/A;N/A;1;10;0;10;0;0
966;0;22771a84-6338-45f6-bf5c-1eae1a7130ac;N/A;"Nike SB";N/A;N/A;1;1;0;1;0;0
967;0;227c8c2a-de11-4566-a988-29b2e4173fa6;N/A;"Nike Dri-FIT DNA";N/A;N/A;1;1;0;1;0;0
968;0;5f927ad8-f37c-4fb7-a772-96a5986f1dc7;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;1;0;1;0;0
969;0;2282876b-900c-4e57-8d9c-8cefa2fcd8a9;N/A;"Tottenham Hotspur Stadium 2023/24 (wersja trzecia)";N/A;N/A;1;7;0;7;0;0
970;0;228a3c71-421d-45e5-97b1-1126422c2d91;N/A;"Paris Saint-Germain Strike Elite";N/A;N/A;1;7;0;7;0;0
971;0;2293d6bd-d133-3df0-8053-63a9b427e411;N/A;"Nike Breaking2";N/A;N/A;1;8;0;8;0;0
972;0;22a8a3da-17ce-3616-802c-1c3e3970e699;N/A;"Nike Air Huarache";N/A;N/A;1;1;0;1;0;0
973;0;22c50526-e472-410e-b372-43d5bea0ef30;N/A;"Nike Rival Multi";N/A;N/A;1;9;0;9;0;0
974;0;22c5feeb-435f-4b16-ac50-6da6878d1b1c;N/A;"Miami Heat Standard Issue";N/A;N/A;1;5;0;5;0;0
975;0;22c7e8f9-7016-46c4-a8a2-80bebb51bb9d;N/A;"Nike Club";N/A;N/A;1;9;0;9;0;0
976;0;22cb0a79-4555-4941-89e4-c8a518b15ded;N/A;"Nike Dunk High By You";N/A;N/A;1;2;0;2;0;0
977;0;22d27e8e-25cc-4748-a4b1-027ec55516d2;N/A;"Nike Everyday Plus";N/A;N/A;1;6;0;6;0;0
978;0;22e01ca6-4e2b-4d03-8bff-a4600605d4b1;N/A;"Nike Superfly 9 Elite Mercurial Dream Speed";N/A;N/A;1;9;0;9;0;0
979;0;23454d3e-f6be-47f6-97e2-190cdec79e63;N/A;"Nike Sportswear";N/A;N/A;1;6;0;6;0;0
980;0;235add60-ed17-3c21-a9c8-b65e3a7e1c36;N/A;"Nike Air Max 90";N/A;N/A;1;6;0;6;0;0
981;0;237a2af6-e5fe-4a80-a963-648bd192ef41;N/A;"Nike React Vision";N/A;N/A;1;10;0;10;0;0
982;0;23a127f0-4c41-4bb1-a654-41a0f8eab3ac;N/A;"Chorwacja Stadium 2022/23 (wersja domowa)";N/A;N/A;1;8;0;8;0;0
983;0;23acdb5b-e223-3a10-834c-278210312aa2;N/A;"Indiana Pacers Icon Edition";N/A;N/A;1;1;0;1;0;0
984;0;23b3d923-1d85-4838-addf-39efd91694a0;N/A;"Nike Cortez";N/A;N/A;1;10;0;10;0;0
985;0;a2b6c8a3-4304-4402-8132-fd0ea44a0c6e;N/A;"Nike Blazer Mid '77 By You";N/A;N/A;1;2;0;2;0;0
986;0;23cad39e-91e0-4889-8157-0e17c8f3faf9;N/A;"Nike Academy";N/A;N/A;1;2;0;2;0;0
987;0;2405b40e-25bb-4edd-859a-bd94633069c4;N/A;"Nike Air Zoom Victory Tour 3";N/A;N/A;1;3;0;3;0;0
988;0;2406733e-47c0-434f-972e-b7a61eae6a22;N/A;"Air Jordan 1 Low SE Craft";N/A;N/A;1;0;0;0;0;1
989;0;240b2540-d00b-4fda-b153-58584706f798;N/A;"Brooklyn Nets Standard Issue City Edition 2023/24";N/A;N/A;1;6;0;6;0;0
990;0;2410366e-fe7a-4cf2-b6ea-dfacacf541c7;N/A;"Nike Sportswear Essentials";N/A;N/A;1;10;0;10;0;0
991;0;53e96d64-fc95-4ec2-a507-3188a5fa08ea;N/A;"Jordan Essentials";N/A;N/A;1;9;0;9;0;0
992;0;2424880c-02c4-37aa-add1-757f641c7e1e;N/A;"Nike Killshot 2 Leather";N/A;N/A;1;0;0;0;0;1
993;0;243052e6-eed5-4f6d-95b0-c1d4990ec87e;N/A;"Brooklyn Nets Statement Edition";N/A;N/A;1;5;0;5;0;0
994;0;246b6487-4f96-33e1-8689-bbcdc8146e37;N/A;"Nike Dri-FIT UV";N/A;N/A;1;6;0;6;0;0
995;0;246dc92c-82e6-4d35-8865-d518f38a090b;N/A;"Nike ACG";N/A;N/A;1;2;0;2;0;0
996;0;24883382-b8b4-4ffd-81fd-a782418539ac;N/A;"Nike Phantom GX Academy";N/A;N/A;1;2;0;2;0;0
997;0;24a1c385-89fd-4b42-a82e-39156c5b6f18;N/A;"San Antonio Spurs Icon Edition 2022/23";N/A;N/A;1;7;0;7;0;0
998;0;a56e10fc-d88a-4c20-85ee-b2c925238eac;N/A;"Nike Dri-FIT ADV Axis";N/A;N/A;1;9;0;9;0;0
999;0;24b084e3-fb44-4a43-95af-0772cc53f6eb;N/A;"Galatasaray Stadium 2023/24 (wersja domowa)";N/A;N/A;1;4;0;4;0;0
1000;0;24b50104-daf0-40ea-a284-e4cd44040204;N/A;Nike;N/A;N/A;1;9;0;9;0;0
1001;0;24c82393-54b2-406f-9f44-094a380a89b3;N/A;"Nike Phantom GX Elite";N/A;N/A;1;1;0;1;0;0
1002;0;24c9fde2-8f09-4f06-9238-56e6cac20390;N/A;"Nike ACG „Cinder Cone”";N/A;N/A;1;4;0;4;0;0
1003;0;24d0f08c-ce5f-4c34-b4e7-3a6cb8bab028;N/A;"Chicago Bulls Courtside Statement Edition";N/A;N/A;1;5;0;5;0;0
1004;0;ae90a92f-ebda-4e03-9e0a-278491caa086;N/A;"Jordan Essentials";N/A;N/A;1;6;0;6;0;0
1005;0;24f0a304-e33c-4c23-b5fe-32f0e48b9d65;N/A;"Australia Stadium 2023 (wersja wyjazdowa)";N/A;N/A;1;6;0;6;0;0
1006;0;25009a10-2c78-43a0-9b17-efad1a8e77bc;N/A;"Jordan Flight MVP";N/A;N/A;1;3;0;3;0;0
1007;0;962f74d2-5a8e-485e-960d-9d3b034f5e27;N/A;"Air Jordan Wordmark";N/A;N/A;1;8;0;8;0;0
1008;0;3e3b86f2-9178-4c88-8945-ae73959c6e2f;N/A;"Nike Air Huarache Runner";N/A;N/A;1;10;0;10;0;0
1009;0;252e8343-7567-426f-9573-19e8d95ff86c;N/A;"Nike Sportswear Essentials";N/A;N/A;1;9;0;9;0;0
1010;0;253cda06-ea46-43bb-afd1-e5a232ffe170;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;4;0;4;0;0
1011;0;2549feb2-a7f1-4cbb-8e67-75278e75c63f;N/A;"Phoenix Suns Essential";N/A;N/A;1;4;0;4;0;0
1012;0;25512b02-c647-4041-93c9-687c9f656b0a;N/A;"Regulowana czapka Jordan Club";N/A;N/A;1;0;0;0;0;1
1013;0;255459bc-7f71-4fa2-91c6-b5cf0d4d4b1b;N/A;"Jimmy Butler Miami Heat City Edition 2023/24";N/A;N/A;1;8;0;8;0;0
1014;0;258474b1-ca22-45f0-be51-516f45b3ab1e;N/A;"Nike Stride";N/A;N/A;1;6;0;6;0;0
1015;0;2599fb28-658a-47cf-b746-e302fe893c4c;N/A;"Atlético Madryt";N/A;N/A;1;3;0;3;0;0
1016;0;25b53a81-9a18-493f-9a3a-5822c645d7c8;N/A;"Air Jordan Wordmark";N/A;N/A;1;1;0;1;0;0
1017;0;25d5ac36-5987-479d-9503-e4f760a54082;N/A;"Phoenix Suns Courtside Max90";N/A;N/A;1;3;0;3;0;0
1018;0;59c75691-205e-3ccf-a3fd-45899b6e4644;N/A;NikeCourt;N/A;N/A;1;6;0;6;0;0
1019;0;71bb2ddb-7b13-35a6-a674-2bf5943f75d8;N/A;"Nike Pro Dri-FIT";N/A;N/A;1;6;0;6;0;0
1020;0;2623279e-7917-46fc-b3a8-c9f9e5e15c24;N/A;"Atlético Madryt Strike";N/A;N/A;1;2;0;2;0;0
1021;0;2629a4c5-5f8f-3012-ba2b-31a27c5841d9;N/A;"Nike Benassi JDI";N/A;N/A;1;6;0;6;0;0
1022;0;26351354-1b44-448a-a605-6c05ca2a3dc8;N/A;"FC Barcelona Match 2023/24 (wersja domowa)";N/A;N/A;1;10;0;10;0;0
1023;0;a9f51365-710a-4fbe-91dc-dec2e4d1be56;N/A;"Air Jordan 2 Retro";N/A;N/A;1;0;0;0;0;1
1024;0;2648f42e-6f7d-492d-ad9b-9b9cf4475edd;N/A;"Nike x Martine Rose";N/A;N/A;1;0;0;0;0;1
1025;0;266cdbb8-77a2-43c2-8ac6-35b1a09907a1;N/A;"Korea Match 2022/23 (wersja wyjazdowa)";N/A;N/A;1;4;0;4;0;0
1026;0;266ff7bc-0b91-4349-9816-1200f6193fab;N/A;"Atlético Madrid Travel";N/A;N/A;1;5;0;5;0;0
1027;0;2675a68a-d152-4d2e-9caf-f36739fa0c1a;N/A;"Liverpool F.C. Stadium 2022/23 (wersja wyjazdowa)";N/A;N/A;1;0;0;0;0;1
1028;0;3ae5392f-cb79-348b-b752-daf59d75244c;N/A;"Nike Sportswear Club Fleece";N/A;N/A;1;4;0;4;0;0
1029;0;268f7979-538b-43d1-a174-70ca515b2327;N/A;"Nike Everyday Plus Cushioned";N/A;N/A;1;10;0;10;0;0
1030;0;26908b89-fd25-401a-9ecc-6a622502e030;N/A;"Nike Dunk High 85";N/A;N/A;1;0;0;0;0;1
1031;0;797bfc99-170d-4396-83c1-e96a7b232b02;N/A;"Nike Sportswear";N/A;N/A;1;8;0;8;0;0
1032;0;269a158d-68e6-4e52-a9be-4424e0d4d637;N/A;"Cleveland Cavaliers City Edition";N/A;N/A;1;6;0;6;0;0
1033;0;7877b84d-a208-4f0c-b66d-386091b51b8f;N/A;"Liverpool F.C. Strike";N/A;N/A;1;0;0;0;0;1
1034;0;26a937ff-7093-3815-9e79-7de950e8ce06;N/A;"Nike Dri-FIT";N/A;N/A;1;5;0;5;0;0
1035;0;26c5630c-d4e5-45a7-a8c2-e1fcac29c482;N/A;Nike;N/A;N/A;1;8;0;8;0;0
1036;0;26cfe2c4-fd59-3e99-b799-ff2a7c5ca829;N/A;"Nike Air Flight 89";N/A;N/A;1;2;0;2;0;0
1037;0;26d06aaf-9b34-4876-9135-b90316c98a8f;N/A;"Tottenham Hotspur Strike";N/A;N/A;1;10;0;10;0;0
1038;0;26d220bc-1f73-40da-8c55-c33ef0dd090f;N/A;"Eintracht Frankfurt Stadium 2023/24 (wersja domowa/wyjazdowa)";N/A;N/A;1;0;0;0;0;1
1039;0;26fbbc6c-2df5-4193-987f-2400e4e737d1;N/A;"Nike Miler";N/A;N/A;1;8;0;8;0;0
1040;0;5ea2a0fc-0fb4-49b8-a439-bd150d4761e8;N/A;"Jordan Brand";N/A;N/A;1;5;0;5;0;0
1041;0;64fe0eb5-c14d-4aac-b35f-ed317899d198;N/A;"Nike Dri-FIT Victory";N/A;N/A;1;3;0;3;0;0
1042;0;9210fdec-7748-36e9-94c6-7a1affc7c4d5;N/A;"Nike AeroSwift";N/A;N/A;1;6;0;6;0;0
1043;0;413ed57c-a96a-4ee2-a1c8-2b8468f0f8ff;N/A;"Nike ISPA";N/A;N/A;1;3;0;3;0;0
1044;0;27724664-41c4-4128-bdb0-59e366ae9d76;N/A;Jordan;N/A;N/A;1;10;0;10;0;0
1045;0;277afb38-6743-4699-abb9-d766cb2307b3;N/A;"Phoenix Suns Statement Edition";N/A;N/A;1;10;0;10;0;0
1046;0;27c24812-205b-4a78-907e-c7f4d2deba54;N/A;"Nike Air Alpha Force 88 x Billie";N/A;N/A;1;8;0;8;0;0
1047;0;27c3ec08-57a5-4170-ab0f-7129022dec4b;N/A;"Nike ISPA Universal";N/A;N/A;1;0;0;0;0;1
1048;0;85a5ec63-58e4-4a74-9eb0-55a83e9be1df;N/A;"Nike Sportswear";N/A;N/A;1;5;0;5;0;0
1049;0;27c7972a-8139-4aa2-9438-d26ca0f517d6;N/A;"Nike Unscripted";N/A;N/A;1;9;0;9;0;0
1050;0;27cacc10-7cc4-4c09-99a5-44b038d3bf06;N/A;"Nike SB React Leo Premium";N/A;N/A;1;4;0;4;0;0
1051;0;cb0501db-fd6a-49a2-a4b9-0734f996984a;N/A;"Everyday Plus Cushioned";N/A;N/A;1;3;0;3;0;0
1052;0;27d6053d-c3a8-4185-a60a-47176a836caa;N/A;"Liverpool F.C. Strike (wersja trzecia)";N/A;N/A;1;5;0;5;0;0
1053;0;dda09d14-5e21-4a52-8a92-02f7d2304361;N/A;"Jordan Essentials";N/A;N/A;1;4;0;4;0;0
1054;0;4ca9ce31-41ca-3859-96f9-f87a58712d5f;N/A;"Nike Dri-FIT";N/A;N/A;1;9;0;9;0;0
1055;0;f12dd755-b15c-437e-9281-b748ea858b46;N/A;"Nike Dri-FIT DNA";N/A;N/A;1;8;0;8;0;0
1056;0;2804de80-f3cc-4108-99a6-1809100763cd;N/A;"Nike Forward Crew";N/A;N/A;1;6;0;6;0;0
1057;0;60497379-4857-4c08-9e75-4729eb7c272f;N/A;"Air Jordan 2 Retro Low";N/A;N/A;1;0;0;0;0;1
1058;0;284388c8-50d6-4a93-a68a-6a29973e64bd;N/A;"Nike Tiempo Legend 10 Academy";N/A;N/A;1;7;0;7;0;0
1059;0;28602903-0eca-4466-90ae-01ad5acbcac7;N/A;"New York Knicks Club";N/A;N/A;1;1;0;1;0;0
1060;0;cb6b874f-4b1e-4f3e-8fcc-480ddc070809;N/A;"Nike Sportswear Premium Essentials";N/A;N/A;1;2;0;2;0;0
1061;0;2875121f-7888-48b9-88e6-18cf5da59f6b;N/A;"Nigeria Stadium 2022/23 (wersja domowa/wyjazdowa)";N/A;N/A;1;10;0;10;0;0
1062;0;2894e07a-97ea-4991-9943-03ab81804a26;N/A;"Paris Saint-Germain Strike (wersja trzecia)";N/A;N/A;1;0;0;0;0;1
1063;0;28a9b41f-9240-4b8f-b54b-dd13482e874a;N/A;"Paris Saint-Germain";N/A;N/A;1;3;0;3;0;0
1064;0;28ac3ade-e556-4a61-bb3f-15a270665309;N/A;"Jordan Flight MVP";N/A;N/A;1;4;0;4;0;0
1065;0;28b9f208-7d47-4348-a41b-2df8ddd0792b;N/A;"Nike Sportswear Tech Pack";N/A;N/A;1;2;0;2;0;0
1066;0;d164e3b3-587c-4192-82d9-55a447c649dd;N/A;"Jordan Essential";N/A;N/A;1;1;0;1;0;0
1067;0;294a8db6-31f8-47f9-9f02-8893a83f1249;N/A;"Nike Unscripted";N/A;N/A;1;10;0;10;0;0
1068;0;2954bc6b-fe2a-4488-8e29-1180092b651e;N/A;"Nike Air Max 95 By PPSC";N/A;N/A;1;2;0;2;0;0
1069;0;295ca368-a2bf-40f7-bb2b-a811bfa4d9cf;N/A;"Chicago Bulls Courtside City Edition";N/A;N/A;1;9;0;9;0;0
1070;0;e17553f9-aa7d-4ccb-9910-830efb267244;N/A;"Nike Phantom GX Elite";N/A;N/A;1;7;0;7;0;0
1071;0;c3c71090-b8a6-4981-bd83-bd1dd0abc0df;N/A;"Jordan Brooklyn Fleece";N/A;N/A;1;4;0;4;0;0
1072;0;299ccfb9-ba57-4937-a4bc-25155f37858e;N/A;"Inter Mediolan Stadium 2023/24 (wersja domowa/wyjazdowa)";N/A;N/A;1;10;0;10;0;0
1073;0;29a2f953-9773-472d-a551-2067eaff3166;N/A;"Nike ACG Dri-FIT ADV „Goat Rocks”";N/A;N/A;1;7;0;7;0;0
1074;0;29b29a40-fcb5-4fc4-b8f8-b287ce67ccb7;N/A;"Nike Elite Tournament";N/A;N/A;1;1;0;1;0;0
1075;0;29bfc798-3927-41b9-bbc8-97ca4092026e;N/A;"Nike Club Cap";N/A;N/A;1;0;0;0;0;1
